doi:10.7910/DVN/8XPBSA	cr_lrpos.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/8XPBSA	fncs_logrile.R	success
doi:10.7910/DVN/8XPBSA	fun_DrawPropVec.R	success
doi:10.7910/DVN/8XPBSA	fun_KnowledgeDecline.R	success
doi:10.7910/DVN/8XPBSA	fun_PredictClogit.R	success
doi:10.7910/DVN/8XPBSA	fun_SimVoteShares.R	success
doi:10.7910/DVN/8XPBSA	fun_SimVoting.R	success
doi:10.7910/DVN/8XPBSA	fun_plotME2.R	success
doi:10.7910/DVN/8XPBSA	gr_clogit_time.R	success
doi:10.7910/DVN/8XPBSA	gr_meps.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/8XPBSA	gr_theory_comp.R	success
doi:10.7910/DVN/OMUPIZ	g_Data Prep-1.R	Error in read.spss('h_RUS_FIRMS_2010_RAWDATA.sav', use.value.labels = FALSE) :   unable to open file: 'No such file or directory'
doi:10.7910/DVN/DVMT2R	ISQ_2016-02-0120-R2_Replication(2).R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/JYCAKM	Figure-1.r	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/JYCAKM	Unity.r	Error in eval(expr, envir, enclos) : could not find function 'recode'
doi:10.7910/DVN/JYCAKM	UnityAbstentions.r	Error in eval(expr, envir, enclos) : could not find function 'recode'
doi:10.7910/DVN/JYCAKM	effectSim.r	success
doi:10.7910/DVN/JYCAKM	effectSimPlot.r	success
doi:10.7910/DVN/JYCAKM	figuresAppendix.r	success
doi:10.7910/DVN/JYCAKM	loyal.r	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/JYCAKM	loyalGov.r	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/JYCAKM	loyaltyplot.r	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/JYCAKM	replication_master.r	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/JYCAKM	substantiveBackground.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/JYCAKM	substantiveEffects.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/JYCAKM	substantiveVotes.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/JYCAKM	substativeVotesCon.r	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/2IO3DL	interplotISQ.R	Error in eval(expr, envir, enclos) : object 'purge3' not found
doi:10.7910/DVN/HSMCTX	R script - Calibration.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/HSMCTX	R script - QCA analysis.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/29489	__replic.gps.2014.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/29489	__replic_2014_beps.R	Error in `contrasts<-`(`*tmp*`, value = contr.funs[1 + isOF[nn]]) :   contrasts can be applied only to factors with 2 or more levels
doi:10.7910/DVN/29489	__replic_2014_ibope.R	Error in eval(expr, envir, enclos) : could not find function 'xBalance'
doi:10.7910/DVN/29489	__replic_simmulation.R	Error in jpeg(file = 'fig-BPSRsimulations20102014.jpg', width = 10, height = 5.4,  :   X11 module cannot be loaded
doi:10.7910/DVN/96DG2V	pe_replication.R	Error in eval(expr, envir, enclos) :   could not find function 'ols_bp_test'
doi:10.7910/DVN/NEIYVD	APSR Replication - wordscores.R	Error in eval(expr, envir, enclos) : could not find function 'Corpus'
doi:10.7910/DVN/HJF8UO	new_analysis_fig1fds.R	Error in read.dta('~/Dropbox/Chile Speeches/speeches_0607_c6.dta') :   unable to open file: 'No such file or directory'
doi:10.7910/DVN/3HDSM8	unknown	time limit exceeded
doi:10.7910/DVN/DZ6XJH	2019 SPR GP SCRIPT.R	Error in read.table(file = file, header = header, sep = sep, quote = quote,  :   more columns than column names
doi:10.7910/DVN/CLMQ8E	02_fig1.R	Error in eval(expr, envir, enclos) : could not find function 'read_dta'
doi:10.7910/DVN/GYHP2Q	pork-barrel.R	Error in eval(expr, envir, enclos) : could not find function 'read_sav'
doi:10.7910/DVN/27KBWG	01.table1.r	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/27KBWG	02.figure5.r	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/GQK9MC	important matters_analysis_Figures.R	Error in eval(expr, envir, enclos) : could not find function 'bcp'
doi:10.7910/DVN/GQK9MC	important matters_google trends.R	success
doi:10.7910/DVN/OIBDLC	ruam-emanuel-ad-ufpe-2019.R	Error in View(dados) : X11 dataentry cannot be loaded
doi:10.7910/DVN/35M5CV	bbc-analysis-cleaning.R	Error in loadNamespace(name) : there is no package called 'rio'
doi:10.7910/DVN/35M5CV	lodger-analysis-cleaning.R	Error in loadNamespace(name) : there is no package called 'rio'
doi:10.7910/DVN/A5ECON	commissioners.R	Error : RSQLite package required to connect to sqlite db
doi:10.7910/DVN/O1PMGO	baccini_match.r	Error in read.dta('baccini_collapsed.dta') :   unable to open file: 'No such file or directory'
doi:10.7910/DVN/O1PMGO	baccini_matchACLP.r	Error in read.dta('bacciniACLP_collapsed.dta') :   unable to open file: 'No such file or directory'
doi:10.7910/DVN/0XEUCP	appendix.R	Error in eval(expr, envir, enclos) :   could not find function 'densityplot'
doi:10.7910/DVN/0XEUCP	functions.R	success
doi:10.7910/DVN/0XEUCP	main text.R	Error in rbind(std_beta(lm(prop.white ~ ch2white + pctwhite.zip + pctwhite.cty,  :   could not find function 'std_beta'
doi:10.7910/DVN/0XEUCP	recodes.R	success
doi:10.7910/DVN/KNKRNP	bootstrap_test.R	Error in pdf('bootstrap_hist.pdf', width = 5, height = 4, xlim = c(0,  :   unused argument (xlim = c(0, 0.1))
doi:10.7910/DVN/KNKRNP	difference_in_proportions_tests.R	success
doi:10.7910/DVN/OZGUH9	analysis.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/OZGUH9	data_managment.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/OZGUH9	totals.R	Error in Salta$TotalGob[Salta$Circuito == '100A' & Salta$Year == 0] <- 2481 :   object 'Salta' not found
doi:10.7910/DVN/LCDBRU	01-analysis-main.R	Error in eval(expr, envir, enclos) : could not find function 'read.dta13'
doi:10.7910/DVN/LCDBRU	02-analysis-SI.R	Error in eval(expr, envir, enclos) : could not find function 'read.dta13'
doi:10.7910/DVN/LCDBRU	03-sensitivity-plots.R	success
doi:10.7910/DVN/NSRG8T	analysis_fig_2.R	Error in eval(expr, envir, enclos) : could not find function 'read.xlsx'
doi:10.7910/DVN/NSRG8T	fig1_analysis.R	Error in eval(expr, envir, enclos) :   could not find function 'grid.arrange'
doi:10.7910/DVN/NSRG8T	fig3_analysis.R	Error in summary(ls_th_normal) : object 'ls_th_normal' not found
doi:10.7910/DVN/NSRG8T	fig4_analysis.R	Error in eval(expr, envir, enclos) : could not find function 'read.xlsx'
doi:10.7910/DVN/T9P4WG	fun.R	success
doi:10.7910/DVN/T9P4WG	makeData.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/T9P4WG	replication.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/EX4NG2	ai_pcp_convert.R	success
doi:10.7910/DVN/KQJKY0	survey_analysis.R	Error in eval(expr, envir, enclos) : could not find function 'read_csv'
doi:10.7910/DVN/KQJKY0	unknown	time limit exceeded
doi:10.7910/DVN/FEP8O2	repcode.R	Error in read.dta('data.dta', convert.factors = FALSE) :   not a Stata version 5-12 .dta file
doi:10.7910/DVN/6N2PN4	02-final-plots.R	Error in eval(expr, envir, enclos) : could not find function 'read.dta13'
doi:10.7910/DVN/6N2PN4	final-histograms.R	success
doi:10.7910/DVN/PSETMP	Data Recode.R	Error in base::detach(...) : invalid 'name' argument
doi:10.7910/DVN/PSETMP	Final Analysis.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/PSETMP	SM Functions Final.R	success
doi:10.7910/DVN/NL5BBJ	BeckerAnalysis.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/FFKC2P	Model development codes.R	Error in eval(expr, envir, enclos) :   could not find function 'read.sas7bdat'
doi:10.7910/DVN/N1NUST	mobility_conjoint_analysis_V4.R	Error in eval(expr, envir, enclos) : could not find function 'amce'
doi:10.7910/DVN/ZFQMCP	Paine (2018) spatial data.R	Error in eval(expr, envir, enclos) : could not find function 'readOGR'
doi:10.7910/DVN/FUJGY1	BasSchub_Figures.R	success
doi:10.7910/DVN/CORRXG	WILAY-Final Code-1.R	Error in eval(expr, envir, enclos) : could not find function 'CA'
doi:10.7910/DVN/OYI55F	BUNTAINE_ISQ_replication.R	Error in subset(rep.data, IP.eligible == 1) : object 'rep.data' not found
doi:10.7910/DVN/YLLX8V	CMW_SEG_REPLICATION-1.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/KOVT5Y	unknown	time limit exceeded
doi:10.7910/DVN/P1UZGG	replication_code.R	Error in eval(expr, envir, enclos) : could not find function 'read.xls'
doi:10.7910/DVN/0WKEHJ	Ewers Lewis et al. Modelling and Predictions Code.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/OUFGTX	KevinsSorokaCJPS.replication.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/FGNBHX	TTest_BY_Script.R	Error in eval(expr, envir, enclos) : object 'poets' not found
doi:10.7910/DVN/FGNBHX	TTest_Gender_Script.R	Error in eval(expr, envir, enclos) : object 'poets' not found
doi:10.7910/DVN/FGNBHX	TTest_ID_Script.R	Error in eval(expr, envir, enclos) : object 'poets' not found
doi:10.7910/DVN/FGNBHX	TTest_PennSound_Script.R	Error in eval(expr, envir, enclos) : object 'poets' not found
doi:10.7910/DVN/FGNBHX	TTest_Race_Script.R	Error in eval(expr, envir, enclos) : object 'poets' not found
doi:10.7910/DVN/FGNBHX	TTest_Recording_Script.R	Error in eval(expr, envir, enclos) : object 'poets' not found
doi:10.7910/DVN/FGNBHX	TTest_educationType_Script.R	Error in eval(expr, envir, enclos) : object 'poets' not found
doi:10.7910/DVN/FGNBHX	TTest_education_Script.R	Error in eval(expr, envir, enclos) : object 'poets' not found
doi:10.7910/DVN/FGNBHX	TTestsRScript.R	Error in t.test(PoetsMaleWhite$RangeLog, PoetsMaleNotWhite$RangeLog) :   object 'PoetsMaleWhite' not found
doi:10.7910/DVN/FGNBHX	TTestsSpeakerTypeScript.R	Error in eval(expr, envir, enclos) : object 'poets' not found
doi:10.7910/DVN/FGNBHX	outlier.R	Error in loadNamespace(name) : there is no package called 'outliers'
doi:10.7910/DVN/FGNBHX	outlier_graph.R	Error in plot(poets$dynamism, pch = '*', cex = 2, main = 'dynamism') :   object 'poets' not found
doi:10.7910/DVN/FGNBHX	wilcoxTest_BY_Script.R	Error in eval(expr, envir, enclos) : object 'poets' not found
doi:10.7910/DVN/FGNBHX	wilcoxTest_ID_Script.R	Error in eval(expr, envir, enclos) : object 'poets' not found
doi:10.7910/DVN/FGNBHX	wilcoxTest_PennSound_Script.R	Error in eval(expr, envir, enclos) : object 'poets' not found
doi:10.7910/DVN/FGNBHX	wilcoxTest_Race_Script.R	Error in eval(expr, envir, enclos) : object 'poets' not found
doi:10.7910/DVN/FGNBHX	wilcoxTest_Recording_Script.R	Error in eval(expr, envir, enclos) : object 'poets' not found
doi:10.7910/DVN/FGNBHX	wilcoxTest_educationType_Script.R	Error in eval(expr, envir, enclos) : object 'poets' not found
doi:10.7910/DVN/FGNBHX	wilcoxTest_education_Script.R	Error in eval(expr, envir, enclos) : object 'poets' not found
doi:10.7910/DVN/FGNBHX	wilcoxTestsSpeakerTypeScript.R	Error in eval(expr, envir, enclos) : object 'poets' not found
doi:10.7910/DVN/EJSXMK	FitPrincipalStratification.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/EJSXMK	makephi.R	success
doi:10.7910/DVN/EJSXMK	mergepredictions.R	success
doi:10.7910/DVN/EJSXMK	mvCovInvLogDet.R	success
doi:10.7910/DVN/EJSXMK	mvpsmod.R	success
doi:10.7910/DVN/EJSXMK	mvpsmod_fixtheta.R	success
doi:10.7910/DVN/EJSXMK	mvpsmod_ind.R	success
doi:10.7910/DVN/EJSXMK	plot.ps.spatmodel.R	success
doi:10.7910/DVN/EJSXMK	plot.psregression.R	success
doi:10.7910/DVN/EJSXMK	plot.spatpredmodel.R	success
doi:10.7910/DVN/EJSXMK	plotigammaprior.R	success
doi:10.7910/DVN/EJSXMK	plotps.R	success
doi:10.7910/DVN/EJSXMK	principalstratmod.R	success
doi:10.7910/DVN/EJSXMK	principalstratmod_mono.R	success
doi:10.7910/DVN/EJSXMK	principalstratmod_monoind.R	success
doi:10.7910/DVN/EJSXMK	psbayes.R	success
doi:10.7910/DVN/EJSXMK	psregression.R	success
doi:10.7910/DVN/EJSXMK	psspatmodel.R	success
doi:10.7910/DVN/EJSXMK	psspatmodelglm.R	success
doi:10.7910/DVN/EJSXMK	spatpred.R	success
doi:10.7910/DVN/EJSXMK	sum.miss.R	success
doi:10.7910/DVN/EJSXMK	summarizeps.R	success
doi:10.7910/DVN/EJSXMK	summary.psbayes.R	success
doi:10.7910/DVN/EJSXMK	summary.psregression.R	success
doi:10.7910/DVN/EJSXMK	summary.spatpredmodel.R	success
doi:10.7910/DVN/EJSXMK	summarypollution.R	success
doi:10.7910/DVN/GMWOY6	cces_figureA1.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/GMWOY6	figure1.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/GMWOY6	figureA2.R	success
doi:10.7910/DVN/EUIGEO	JCCR Replication Code.R	Error in eval(expr, envir, enclos) : could not find function 'read.xlsx'
doi:10.7910/DVN/61DEUA	0-1-prepare_dk11.R	Error in eval(expr, envir, enclos) : could not find function 'cfa'
doi:10.7910/DVN/61DEUA	0-2-prepare_us13.R	Error in loadNamespace(name) : there is no package called 'psych'
doi:10.7910/DVN/61DEUA	0-3-prepare_us15.R	Error in loadNamespace(name) : there is no package called 'psych'
doi:10.7910/DVN/61DEUA	1-descriptives_all.R	Error in eval(expr, envir, enclos) : could not find function 'hetcor'
doi:10.7910/DVN/61DEUA	2-multivariate_all.R	Error in function_list[[i]](value) : could not find function 'tidy'
doi:10.7910/DVN/61DEUA	3-plot_all.R	Error in theme(strip.text = element_text(size = 16), axis.text.y = element_text(size = 14),  :   could not find function 'unit'
doi:10.7910/DVN/61DEUA	helper.R	success
doi:10.7910/DVN/UTJGTF	analysis.R	Error in eval(expr, envir, enclos) :   could not find function 'cxxfunction'
doi:10.7910/DVN/IFZXDG	Script_Factor-Analysis.R	Error in eval(expr, envir, enclos) : could not find function 'fa'
doi:10.7910/DVN/WSUHI3	compare_samples_replication.R	Error in grep(''', string) : reached elapsed time limit
doi:10.7910/DVN/WSUHI3	mayors_source.R	success
doi:10.7910/DVN/WSUHI3	unknown	time limit exceeded
doi:10.7910/DVN/PB8X8P	minimumwage_ajps_replication.R	Error in loadNamespace(name) : there is no package called 'devtools'
doi:10.7910/DVN/XJ1UQK	Graham_Sedaru.R	success
doi:10.7910/DVN/Y3IMBH	1-RE.R	success
doi:10.7910/DVN/Y3IMBH	2-P-Curve.R	success
doi:10.7910/DVN/Y3IMBH	3-PET-PEESE.R	success
doi:10.7910/DVN/Y3IMBH	4-P-Curve_Skewness.R	success
doi:10.7910/DVN/Y3IMBH	5-P-Uniform.R	success
doi:10.7910/DVN/Y3IMBH	6-WAAP.R	success
doi:10.7910/DVN/Y3IMBH	7-Parameter_Selection_Models.R	success
doi:10.7910/DVN/Y3IMBH	8-AK_Estimators.R	success
doi:10.7910/DVN/Y3IMBH	9-EK_Estimator.R	success
doi:10.7910/DVN/Y3IMBH	AR_CombResults.R	Error in eval(expr, envir, enclos) : could not find function 'bind_rows'
doi:10.7910/DVN/Y3IMBH	AR_DGP.R	success
doi:10.7910/DVN/Y3IMBH	AR_Estimation.R	Error in eval(expr, envir, enclos) : could not find function 'mixedsort'
doi:10.7910/DVN/Y3IMBH	AR_simDataset.R	Error in eval(expr, envir, enclos) : object 'SimulationLength' not found
doi:10.7910/DVN/Y3IMBH	BR_CombResults.R	Error in eval(expr, envir, enclos) : could not find function 'mixedsort'
doi:10.7910/DVN/Y3IMBH	BR_DGP.R	success
doi:10.7910/DVN/Y3IMBH	BR_Estimation.R	Error in eval(expr, envir, enclos) : could not find function 'mixedsort'
doi:10.7910/DVN/Y3IMBH	BR_simDataset.R	Error in eval(expr, envir, enclos) : object 'SimulationLength' not found
doi:10.7910/DVN/Y3IMBH	Carter_CombResults.R	Error in eval(expr, envir, enclos) : could not find function 'mixedsort'
doi:10.7910/DVN/Y3IMBH	Carter_DGP.R	success
doi:10.7910/DVN/Y3IMBH	Carter_Estimation.R	Error in eval(expr, envir, enclos) : could not find function 'mixedsort'
doi:10.7910/DVN/Y3IMBH	Carter_simDataset.R	Error in eval(expr, envir, enclos) : object 'beginN' not found
doi:10.7910/DVN/Y3IMBH	CombineResults.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/Y3IMBH	SDI_CombResults.R	Error in eval(expr, envir, enclos) : object 'SimulationLength' not found
doi:10.7910/DVN/Y3IMBH	SDI_DGP.R	success
doi:10.7910/DVN/Y3IMBH	SDI_Estimation.R	success
doi:10.7910/DVN/Y3IMBH	SDI_simDataset.R	Error in eval(expr, envir, enclos) : object 'SimulationLength' not found
doi:10.7910/DVN/FOUVEL	00_MD2S.R	success
doi:10.7910/DVN/FOUVEL	01_Create_Data_Boot.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/FOUVEL	01_Create_Data_Correlation_20.R	Error in eval(expr, envir, enclos) :   could not find function 'detectCores'
doi:10.7910/DVN/2HXTR8	00_master.R	success
doi:10.7910/DVN/2HXTR8	unknown	time limit exceeded
doi:10.7910/DVN/MTHVD4	Rep.Investor.Exit.R	Error in eval(expr, envir, enclos) :   could not find function 'coxsimLinear'
doi:10.7910/DVN/LG2RLS	JHR_Clark and Zhao_Replication.R	Error in basename(file = '/Users/bizhao/R/CAT analysis/LA_CAT_reference.csv') :   unused argument (file = '/Users/bizhao/R/CAT analysis/LA_CAT_reference.csv')
doi:10.7910/DVN/ZVPP1H	repcode.figures.R	success
doi:10.7910/DVN/OJA7YS	Appendix F - Multiple Comparisons.R	success
doi:10.7910/DVN/OJA7YS	unknown	time limit exceeded
doi:10.7910/DVN/1WZCEA	cbq_binary_function.R	Error in eval(expr, envir, enclos) :   could not find function 'rstan_options'
doi:10.7910/DVN/1WZCEA	cbq_function.R	Error in eval(expr, envir, enclos) :   could not find function 'rstan_options'
doi:10.7910/DVN/1WZCEA	cbq_leg_q1.R	Error in eval(expr, envir, enclos) :   could not find function 'rstan_options'
doi:10.7910/DVN/1WZCEA	cbq_leg_q1_s.R	Error in eval(expr, envir, enclos) :   could not find function 'rstan_options'
doi:10.7910/DVN/1WZCEA	cbq_leg_q2.R	Error in eval(expr, envir, enclos) :   could not find function 'rstan_options'
doi:10.7910/DVN/1WZCEA	cbq_leg_q2_s.R	Error in eval(expr, envir, enclos) :   could not find function 'rstan_options'
doi:10.7910/DVN/1WZCEA	cbq_leg_q3.R	Error in eval(expr, envir, enclos) :   could not find function 'rstan_options'
doi:10.7910/DVN/1WZCEA	cbq_leg_q3_s.R	Error in eval(expr, envir, enclos) :   could not find function 'rstan_options'
doi:10.7910/DVN/1WZCEA	cbq_leg_q4.R	Error in eval(expr, envir, enclos) :   could not find function 'rstan_options'
doi:10.7910/DVN/1WZCEA	cbq_leg_q4_s.R	Error in eval(expr, envir, enclos) :   could not find function 'rstan_options'
doi:10.7910/DVN/1WZCEA	cbq_leg_q5.R	Error in eval(expr, envir, enclos) :   could not find function 'rstan_options'
doi:10.7910/DVN/1WZCEA	cbq_leg_q5_s.R	Error in eval(expr, envir, enclos) :   could not find function 'rstan_options'
doi:10.7910/DVN/1WZCEA	cbq_leg_q6.R	Error in eval(expr, envir, enclos) :   could not find function 'rstan_options'
doi:10.7910/DVN/1WZCEA	cbq_leg_q6_s.R	Error in eval(expr, envir, enclos) :   could not find function 'rstan_options'
